comuna,manzana,ubicacionX,ubicacionY,valorAfecto,valorExento,valorTotal,Identificador,tipo,antiguedad
13135.0,3037.0,-33.458546000000005,-70.629575,0.0,608.508875424632,608.508875424632,308346,0,1
14157.0,507.0,-33.452444,-70.69438000000001,0.0,201.18250266467064,201.18250266467064,308348,1,0
15105.0,3901.0,-33.453368,-70.627574,61.37027993382094,843.8033238743618,905.1736038081827,308353,0,58
14157.0,5215.0,-33.467875,-70.707302,0.0,525.586236915183,525.586236915183,308355,1,47
15132.0,4211.0,-33.461121,-70.557707,705.9463301777184,843.8033238743618,1549.7496540520801,308356,1,22
15108.0,1228.0,-33.420398,-70.563468,2451.7724418130783,2451.7724793040475,4903.544921117126,308357,0,4
15128.0,80059.0,-33.5147364,-70.6048276,15.673849561486877,843.8033238743618,859.4771734358486,308359,0,1
16401.0,309.0,-33.586191,-70.695193,505.45129941825263,843.8033238743618,1349.2546232926145,308362,1,60
16106.0,2953.0,-33.488203999999996,-70.652661,1617.189909380578,843.8033238743618,2460.9932332549397,308365,0,0
16403.0,4557.0,-33.72432,-70.74113,348.6095161827895,843.8033238743618,1192.4128400571512,308366,1,1
13101.0,1871.0,-33.434248,-70.65706800000001,623.4932285685685,843.8033238743618,1467.2965524429303,308379,0,9
15105.0,3935.0,-33.455553,-70.599204,230.25405005569283,843.8033238743618,1074.0573739300546,308384,0,10
15160.0,927.0,-33.40183,-70.582336,2787.9755213962835,843.8033238743618,3631.7788452706454,308387,0,23
15132.0,513.0,-33.442629,-70.56764100000001,1488.723803653795,843.8033238743618,2332.5271275281566,308394,0,21
15103.0,2135.0,-33.431463,-70.602684,0.0,824.4625200904732,824.4625200904732,308398,0,36
13135.0,3037.0,-33.458546000000005,-70.629575,0.0,369.84612581444446,369.84612581444446,308401,0,1
15108.0,1056.0,-33.414843,-70.56497900000001,910.4309249509524,843.8033238743618,1754.2342488253141,308403,0,24
14107.0,1414.0,-33.440587699999995,-70.6923036,0.0,479.72634591642736,479.72634591642736,308408,0,0
16106.0,5654.0,-33.50537,-70.660832,567.4745220744953,843.8033238743618,1411.277845948857,308418,1,52
14109.0,1501.0,-33.524778000000005,-70.774403,0.0,687.0170647645249,687.0170647645249,308424,1,36
14504.0,355.0,-33.613178999999995,-70.862123,0.0,500.59644383159207,500.59644383159207,308427,1,7
14114.0,1183.0,-33.360048,-70.741493,0.0,284.50783167604504,284.50783167604504,308428,1,17
14166.0,855.0,-33.512659899999996,-70.70325,0.0,659.723076703899,659.723076703899,308430,1,10
15105.0,1211.0,-33.448763,-70.61877700000001,927.0969355256552,927.0969730166246,1854.1939085422798,308432,0,9
14127.0,2505.0,-33.3899978,-70.6784102,0.0,519.8570544320137,519.8570544320137,308433,1,61
13167.0,727.0,-33.425751,-70.664059,0.0,698.0800874589333,698.0800874589333,308436,1,87
14127.0,3101.0,-33.368668,-70.688163,0.0,349.9587036972469,349.9587036972469,308437,1,55
14158.0,7059.0,-33.358321000000004,-70.677103,711.6544802270753,843.8033238743618,1555.457804101437,308439,1,11
14109.0,3618.0,-33.46833,-70.758826,0.0,400.5793104585933,400.5793104585933,308442,1,21
15152.0,9127.0,-33.505997,-70.550453,1194.8518150690452,1194.8518525600145,2389.70366762906,308443,1,10
15132.0,1008.0,-33.447826,-70.560887,1087.5031726732823,843.8033238743618,1931.306496547644,308450,1,46
15128.0,2932.0,-33.55115,-70.5657092,0.0,671.2414647121874,671.2414647121874,308455,0,0
15128.0,51.0,-33.512485999999996,-70.609212,0.0,780.7919892295943,780.7919892295943,308463,0,14
16106.0,3748.0,-33.492508,-70.64967,550.9707349242251,843.8033238743618,1394.7740587985868,308464,0,0
16106.0,3748.0,-33.492508,-70.64967,0.0,794.9303586498602,794.9303586498602,308465,0,0
15160.0,2427.0,-33.383264000000004,-70.550477,1112.5186095799174,843.8033238743618,1956.3219334542791,308469,0,29
15128.0,2932.0,-33.55115,-70.5657092,66.39635677756121,843.8033238743618,910.199680651923,308476,0,1
14109.0,6129.0,-33.56442,-70.783139,0.0,579.6404915965867,579.6404915965867,308485,1,25
14109.0,7950.0,-33.518731,-70.79517,0.0,308.47933254077424,308.47933254077424,308486,1,20
15128.0,2514.0,-33.539687,-70.554648,884.0351455343194,843.8033238743618,1727.8384694086812,308488,1,17
13135.0,3397.0,-33.465804999999996,-70.630246,106.97133328009616,843.8033238743618,950.7746571544579,308490,1,80
14107.0,14550.0,-33.415608899999995,-70.7151375,0.0,220.06336723641692,220.06336723641692,308497,0,6
14113.0,507.0,-33.404708,-70.717344,0.0,487.6139959787186,487.6139959787186,308501,1,30
14109.0,3603.0,-33.466589,-70.757173,0.0,384.9665711771677,384.9665711771677,308503,1,16
13101.0,284.0,-33.4321949,-70.6644196,0.0,713.1117542062055,713.1117542062055,308509,0,4
13134.0,290.0,-33.439766,-70.666412,272.22590258571466,843.8033238743618,1116.0292264600764,308510,0,15
13101.0,209.0,-33.435914000000004,-70.656865,876.7759565914561,876.7759565914561,1753.5519131829121,308517,0,5
16106.0,5452.0,-33.504446,-70.65659699999999,120.92850884543185,843.8033238743618,964.7318327197936,308521,0,1
14107.0,1414.0,-33.440587699999995,-70.6923036,0.0,431.1302515006698,431.1302515006698,308522,0,0
15128.0,8138.0,-33.536454,-70.56809799999999,0.0,822.2785586521846,822.2785586521846,308534,1,24
16301.0,7287.0,-33.59735,-70.554958,0.0,546.2839513532178,546.2839513532178,308541,1,4
15105.0,6133.0,-33.463193,-70.604736,152.7639279888457,843.8033238743618,996.5672518632074,308545,0,23
16110.0,1732.0,-33.533281,-70.664978,0.0,654.7948512901954,654.7948512901954,308552,0,6
16131.0,6218.0,-33.547946,-70.631608,0.0,167.13474141916066,167.13474141916066,308557,0,35
14109.0,2772.0,-33.516552000000004,-70.77935699999999,0.0,320.11761666908484,320.11761666908484,308559,1,27
16301.0,4567.0,-33.584478999999995,-70.509287,1187.171265121514,1187.171265121514,2374.342530243028,308574,1,10
13167.0,2707.0,-33.409675899999996,-70.67597020000001,0.0,684.6543463843146,684.6543463843146,308575,1,50
15128.0,6576.0,-33.51851,-70.52566,1985.6970452242317,843.8033238743618,2829.500369098593,308576,1,0
15152.0,9778.0,-33.48636,-70.544536,3134.1747431587414,843.8033238743618,3977.9780670331033,308577,1,12
16106.0,5352.0,-33.503339000000004,-70.656734,0.0,621.1156637644907,621.1156637644907,308583,1,62
13159.0,1177.0,-33.423868,-70.638671,156.05252334843846,843.8033238743618,999.8558472228002,308589,0,10
15128.0,1811.0,-33.546271999999995,-70.606639,0.0,345.04442492414637,345.04442492414637,308593,1,24
15108.0,414.0,-33.425651,-70.578591,494.23606338823134,843.8033238743618,1338.0393872625932,308595,0,18
14601.0,2870.0,-33.68541,-71.19637,0.0,269.14313264792344,269.14313264792344,308596,1,6
14505.0,829.0,-33.564509,-70.803397,0.0,515.9390981697284,515.9390981697284,308597,1,16
15105.0,3966.0,-33.456873,-70.57575,700.3184482937672,843.8033238743618,1544.121772168129,308600,0,12
14201.0,3073.0,-33.21034,-70.685,431.383278052899,843.8033238743618,1275.1866019272607,308611,1,6
13101.0,594.0,-33.449047,-70.641482,107.10138945281555,843.8033238743618,950.9047133271773,308613,0,6
14109.0,8133.0,-33.498284999999996,-70.736909,0.0,362.8218552856081,362.8218552856081,308626,1,22
15132.0,5030.0,-33.444805,-70.544952,3993.517511469425,843.8033238743618,4837.320835343787,308631,1,18
16401.0,6305.0,-33.626801,-70.682703,476.38710025722554,843.8033238743618,1320.1904241315874,308633,1,5
15103.0,3915.0,-33.443852,-70.615589,870.881139005642,870.881139005642,1741.762278011284,308638,0,7
15152.0,9722.0,-33.507327000000004,-70.561352,0.0,538.2597966714768,538.2597966714768,308646,1,45
15105.0,17.0,-33.451596,-70.613359,972.762435848265,972.762435848265,1945.52487169653,308647,0,8
15105.0,6532.0,-33.471601,-70.60294300000001,62.738662824592126,843.8033238743618,906.5419866989539,308649,0,23
14158.0,7068.0,-33.357568,-70.681818,1032.4816134913503,843.8033238743618,1876.284937365712,308654,1,15
13159.0,1065.0,-33.42184,-70.64690999999999,0.0,732.2917217315279,732.2917217315279,308659,0,10
15152.0,9852.0,-33.480292999999996,-70.545612,818.9928500972328,843.8033238743618,1662.7961739715945,308665,1,12
16301.0,266.0,-33.603393,-70.568411,0.0,602.5427500150901,602.5427500150901,308668,1,30
15105.0,1258.0,-33.44566,-70.582824,2266.250404433832,843.8033238743618,3110.053728308194,308673,0,1
15103.0,1928.0,-33.43104,-70.606687,2416.505024352259,843.8033238743618,3260.308348226621,308678,0,65
14201.0,1549.0,-33.2012596130371,-70.6752090454102,3837.809305183614,843.8033238743618,4681.612629057976,308682,1,1
14201.0,1595.0,-33.181061699999994,-70.64728690000001,2640.501606675492,843.8033238743618,3484.304930549854,308683,1,1
14157.0,7541.0,-33.449101,-70.706213,0.0,383.9555522063623,383.9555522063623,308685,1,54
14157.0,4266.0,-33.464133000000004,-70.729339,0.0,793.7627024090572,793.7627024090572,308686,1,25
16301.0,7047.0,-33.6329,-70.59495,0.0,285.28516943481236,285.28516943481236,308703,1,1
15105.0,5745.0,-33.462398,-70.592782,965.7348286231554,843.8033238743618,1809.538152497517,308705,1,25
14202.0,713.0,-33.296081,-70.875496,0.0,777.8991110516255,777.8991110516255,308706,1,11
16403.0,4559.0,-33.7314491271973,-70.7416305541992,469.5531338888745,843.8033238743618,1313.3564577632362,308707,1,1
14502.0,155.0,-33.746988,-70.870413,0.0,176.54992353716798,176.54992353716798,308715,1,22
15105.0,13.0,-33.452803,-70.614452,0.0,778.4351194406047,778.4351194406047,308717,0,60
14505.0,458.0,-33.573919000000004,-70.817684,0.0,202.84406493585857,202.84406493585857,308719,1,32
15103.0,530.0,-33.42257,-70.609905,266.15753930272047,843.8033238743618,1109.9608631770823,308720,0,7
13167.0,2156.0,-33.412399300000004,-70.6590297,0.0,413.3977353205047,413.3977353205047,308721,0,2
14109.0,8069.0,-33.503681,-70.79352800000001,0.0,388.26105261895043,388.26105261895043,308725,1,11
14201.0,1550.0,-33.229416,-70.68310799999999,3739.3416735743776,843.8033238743618,4583.14499744874,308731,1,1
14114.0,1199.0,-33.357189,-70.74310899999999,0.0,300.496080506608,300.496080506608,308746,1,16
14201.0,1549.0,-33.2012596130371,-70.6752090454102,3837.809305183614,843.8033238743618,4681.612629057976,308751,1,1
14202.0,711.0,-33.295863,-70.873646,169.99177823041876,843.8033238743618,1013.7951021047805,308755,1,10
13101.0,491.0,-33.44979,-70.65473,121.70824602623843,843.8033238743618,965.5115699006002,308757,0,7
15105.0,3002.0,-33.461938,-70.625512,511.2936296469588,843.8033238743618,1355.0969535213205,308758,0,10
16301.0,1426.0,-33.620293,-70.615606,0.0,221.42001545377758,221.42001545377758,308759,1,21
13101.0,506.0,-33.45113,-70.6638,682.7126515900483,843.8033238743618,1526.51597546441,308760,0,19
16301.0,7486.0,-33.575493,-70.59911899999999,0.0,462.03390758251106,462.03390758251106,308765,1,14
14158.0,61.0,-33.34897,-70.67093,3431.6460522571624,843.8033238743618,4275.449376131524,308766,1,20
15128.0,12304.0,-33.56886,-70.584994,0.0,412.24923696504607,412.24923696504607,308770,1,34
15108.0,763.0,-33.407651,-70.576177,3270.7467338804763,843.8033238743618,4114.550057754838,308772,0,20
15105.0,34.0,-33.452957,-70.60170699999999,952.838272581092,952.8383100720614,1905.6765826531534,308773,0,4
15105.0,649.0,-33.449812,-70.591192,1266.903497120131,843.8033238743618,2110.706820994493,308778,0,1
14501.0,642.0,-33.652312,-70.905436,0.0,295.43150043733215,295.43150043733215,308783,1,21
14504.0,90.0,-33.59698,-70.88405,0.0,307.2669120825521,307.2669120825521,308785,1,14
13101.0,44.0,-33.443332,-70.65693900000001,987.2405859238656,987.240623414835,1974.4812093387006,308792,0,5
13101.0,624.0,-33.450283,-70.64183100000001,618.6617673467904,843.8033238743618,1462.465091221152,308796,0,14
13134.0,20.0,-33.43058,-70.666273,354.20106931742816,843.8033238743618,1198.0043931917899,308797,0,16
14109.0,3705.0,-33.469262,-70.738619,0.0,792.8195795837678,792.8195795837678,308799,1,23
15160.0,1427.0,-33.388965,-70.571025,718.3408071580758,843.8033238743618,1562.1441310324376,308802,0,40
16301.0,3848.0,-33.589652,-70.571197,0.0,397.0574087966561,397.0574087966561,308804,1,35
15128.0,6495.0,-33.51132,-70.587069,1187.546437251927,843.8033238743618,2031.3497611262887,308806,1,2
16106.0,5452.0,-33.504446,-70.65659699999999,1114.1586895256605,843.8033238743618,1957.9620134000222,308809,0,0
16401.0,5750.0,-33.585811,-70.66614,0.0,225.61521743450047,225.61521743450047,308810,1,33
16401.0,3526.0,-33.574984,-70.704151,0.0,794.1404239253869,794.1404239253869,308816,1,41
13101.0,366.0,-33.444482,-70.642576,305.63005636017425,843.8033238743618,1149.433380234536,308824,0,4
14109.0,3606.0,-33.466157,-70.758129,0.0,480.2288748697657,480.2288748697657,308826,1,21
14111.0,2646.0,-33.433718,-70.777913,0.0,621.129123022492,621.129123022492,308828,1,11
15105.0,5120.0,-33.45625,-70.609915,175.9204876525367,843.8033238743618,1019.7238115268984,308836,0,25
13101.0,672.0,-33.450711,-70.633163,0.0,832.1410080346897,832.1410080346897,308841,0,57
14107.0,1414.0,-33.440587699999995,-70.6923036,0.0,479.72634591642736,479.72634591642736,308848,0,0
15128.0,7058.0,-33.525141999999995,-70.572609,125.8534350538314,843.8033238743618,969.6567589281932,308850,1,10
13135.0,3314.0,-33.463978999999995,-70.66434100000001,387.67634346076886,843.8033238743618,1231.4796673351307,308851,0,13
15132.0,5550.0,-33.438854,-70.537243,1284.1485932076112,843.8033238743618,2127.951917081973,308852,1,22
16162.0,5871.0,-33.504531,-70.671696,0.0,487.5023853629257,487.5023853629257,308853,1,61
14202.0,502.0,-33.2841186523438,-70.8783264160156,741.4100128631516,843.8033238743618,1585.2133367375134,308854,1,1
14107.0,1414.0,-33.440587699999995,-70.6923036,0.0,395.7695565080761,395.7695565080761,308855,0,0
15105.0,5435.0,-33.458748,-70.59886800000001,1248.6843481576375,1248.6843856486068,2497.3687338062446,308856,0,9
13135.0,3388.0,-33.466303,-70.627234,83.40709681555455,843.8033238743618,927.2104206899163,308859,0,9
15105.0,1258.0,-33.44566,-70.582824,2266.250404433832,843.8033238743618,3110.053728308194,308862,0,0
15152.0,9602.0,-33.506615000000004,-70.572474,0.0,497.14806196057526,497.14806196057526,308864,1,0
16301.0,7357.0,-33.562261,-70.54003,345.1521364791256,843.8033238743618,1188.9554603534873,308866,1,11
15105.0,5641.0,-33.460212,-70.595712,920.0917853911939,920.0917853911939,1840.1835707823877,308870,0,10
14109.0,5563.0,-33.554522999999996,-70.765825,0.0,833.6007189268284,833.6007189268284,308871,1,7
15128.0,7036.0,-33.5236,-70.574215,104.88829753133214,843.8033238743618,948.6916214056939,308880,1,36
16301.0,7506.0,-33.598008,-70.58045200000001,0.0,549.3039988992651,549.3039988992651,308894,1,14
14201.0,1560.0,-33.29002,-70.6898697,1337.649968563822,1337.6500060547914,2675.2999746186138,308895,1,3
15103.0,2635.0,-33.433964,-70.60307399999999,1313.3806769294447,843.8033238743618,2157.184000803806,308897,0,23
15103.0,4013.0,-33.444911,-70.616798,1017.0542670534235,1017.0542670534235,2034.108534106847,308899,0,7
14158.0,27.0,-33.344031,-70.66268199999999,2663.0507001625983,843.8033238743618,3506.8540240369603,308908,1,19
15108.0,1709.0,-33.396415999999995,-70.562911,2252.8712646341314,2252.8712646341314,4505.742529268263,308915,0,6
15105.0,3005.0,-33.463465,-70.625,620.1212907840824,843.8033238743618,1463.9246146584442,308916,0,1
15105.0,1235.0,-33.445040000000006,-70.600794,608.8607281721015,843.8033238743618,1452.6640520464632,308920,0,28
15105.0,1319.0,-33.447281,-70.611425,1289.8076675780721,1289.8077050690415,2579.6153726471134,308922,0,10
13101.0,144.0,-33.443627,-70.657225,435.05743054141834,843.8033238743618,1278.86075441578,308926,0,7
15105.0,6362.0,-33.469409999999996,-70.584519,0.0,646.5728192721579,646.5728192721579,308929,1,42
15105.0,5639.0,-33.463668,-70.59480400000001,1017.0699007876477,1017.0699007876477,2034.1398015752955,308930,0,10
14109.0,4138.0,-33.469937,-70.75514799999999,0.0,409.5840039530478,409.5840039530478,308934,1,21
14158.0,54.0,-33.343540999999995,-70.666599,1937.393117932718,843.8033238743618,2781.1964418070797,308940,1,17
14603.0,123.0,-33.396757,-71.1222584,0.0,184.43075024303522,184.43075024303522,308944,1,13
14503.0,15.0,-33.6764,-70.9745,0.0,331.32764145436465,331.32764145436465,308946,1,1
15105.0,649.0,-33.449812,-70.591192,1266.903497120131,843.8033238743618,2110.706820994493,308949,0,0
15128.0,6576.0,-33.51851,-70.52566,1272.8291697737307,843.8033238743618,2116.6324936480923,308953,1,0
15108.0,692.0,-33.423287,-70.57575899999999,592.5589798557272,843.8033238743618,1436.362303730089,308955,0,29
13101.0,520.0,-33.447267,-70.638972,175.3960639730905,843.8033238743618,1019.1993878474523,308957,0,11
15105.0,161.0,-33.452896,-70.58185300000001,551.5997209172241,843.8033238743618,1395.403044791586,308960,1,91
14109.0,2372.0,-33.4920317,-70.7628403,874.1340804533708,874.1341179443401,1748.2681983977109,308962,1,4
16106.0,2162.0,-33.482310999999996,-70.655447,410.3132033071534,843.8033238743618,1254.116527181515,308966,0,0
14109.0,7203.0,-33.507740000000005,-70.78447,0.0,263.919740832427,263.919740832427,308967,0,14
14155.0,1728.0,-33.442448,-70.726474,0.0,368.5956895132885,368.5956895132885,308976,1,15
13101.0,405.0,-33.449538000000004,-70.663083,684.4960595116652,843.8033238743618,1528.2993833860269,308986,0,71
14109.0,5166.0,-33.550908,-70.769038,0.0,578.8991076774382,578.8991076774382,308987,1,10
15128.0,1510.0,-33.520818,-70.590389,0.0,771.4406917233812,771.4406917233812,308992,1,35
15105.0,6535.0,-33.471475,-70.599331,451.11282569811,843.8033238743618,1294.9161495724718,308996,0,21
15128.0,2180.0,-33.531647,-70.593662,0.0,745.0585590195961,745.0585590195961,308999,1,36
15105.0,5636.0,-33.460454,-70.598638,1230.181729975792,1230.181729975792,2460.363459951584,309000,0,7
13101.0,728.0,-33.456106,-70.658199,944.6403472563546,944.640384747324,1889.2807320036786,309003,0,7
14158.0,4206.0,-33.370709000000005,-70.63855600000001,0.0,360.8337091803012,360.8337091803012,309007,1,41
15105.0,156.0,-33.453521,-70.585151,1228.4484849711826,1228.4484849711826,2456.896969942365,309009,0,8
14111.0,888.0,-33.450083,-70.765606,0.0,680.314279297974,680.314279297974,309015,1,18
15105.0,741.0,-33.451428,-70.594374,953.2075211383458,953.2075211383458,1906.4150422766916,309018,0,11
14166.0,85.0,-33.506199,-70.73034100000001,0.0,331.2327893018769,331.2327893018769,309020,0,47
15128.0,1491.0,-33.541701,-70.608352,0.0,565.9110361791603,565.9110361791603,309022,1,34
14157.0,1277.0,-33.468012,-70.684754,264.83647001528504,843.8033238743618,1108.6397938896469,309023,1,97
15108.0,2868.0,-33.423307,-70.530374,0.0,528.271902505484,528.271902505484,309024,0,21
14156.0,2493.0,-33.430909,-70.73593199999999,0.0,283.8180353307397,283.8180353307397,309025,1,50
13135.0,3147.0,-33.465405,-70.64792800000001,378.38780583726896,843.8033238743618,1222.1911297116308,309029,1,57
13135.0,3786.0,-33.470625,-70.658068,4776.718145516698,843.8033238743618,5620.52146939106,309030,1,6
15152.0,9219.0,-33.503333000000005,-70.54531999999999,1879.9647134996358,843.8033238743618,2723.7680373739977,309034,1,12
13159.0,1269.0,-33.4216688,-70.6424552,0.0,754.7155203990238,754.7155203990238,309036,0,10
15103.0,2645.0,-33.431585,-70.593276,593.7755618115486,843.8033238743618,1437.5788856859103,309044,0,20
15105.0,863.0,-33.448018,-70.579153,2752.134229667429,843.8033238743618,3595.9375535417907,309046,1,25
14109.0,698.0,-33.47208,-70.7322,0.0,634.412585868379,634.412585868379,309048,0,22
14107.0,1414.0,-33.439783,-70.69202299999999,0.0,378.00288605482154,378.00288605482154,309051,0,0
13101.0,460.0,-33.446141,-70.640433,0.0,842.221055003376,842.221055003376,309052,0,2
15108.0,1702.0,-33.426933,-70.545445,1123.0621574028355,843.8033238743618,1966.8654812771974,309054,1,37
15151.0,7905.0,-33.4913132,-70.61726230000001,0.0,777.7305141624012,777.7305141624012,309060,0,2
16106.0,4956.0,-33.498101,-70.659374,100.75503063199652,843.8033238743618,944.5583545063582,309061,0,0
14109.0,5527.0,-33.550476,-70.765665,105.08831185288244,843.8033238743618,948.8916357272442,309062,1,12
15128.0,80059.0,-33.54443,-70.58816,0.0,559.9629064349125,559.9629064349125,309075,0,0
15128.0,2932.0,-33.55115,-70.5657092,0.0,671.2414647121874,671.2414647121874,309084,0,1
15160.0,2191.0,-33.38398,-70.53739499999999,2583.2471603402532,843.8033238743618,3427.0504842146147,309091,1,29
15152.0,9169.0,-33.47333,-70.551265,0.0,459.7703903072347,459.7703903072347,309092,1,33
16301.0,2890.0,-33.603815999999995,-70.587942,0.0,477.2663009797515,477.2663009797515,309095,1,7
14505.0,571.0,-33.56785,-70.80395,0.0,380.48636284734914,380.48636284734914,309097,1,5
15128.0,1553.0,-33.542885,-70.592163,0.0,430.4138365671169,430.4138365671169,309098,0,11
13135.0,2835.0,-33.454689,-70.633286,0.0,594.5591605621996,594.5591605621996,309099,0,7
14113.0,503.0,-33.404024,-70.712579,0.0,359.240230509476,359.240230509476,309104,1,28
15128.0,1922.0,-33.523835,-70.582656,0.0,753.0310886365247,753.0310886365247,309105,1,30
16301.0,2438.0,-33.589843,-70.592015,0.0,446.8342438015243,446.8342438015243,309106,1,24
14107.0,3319.0,-33.428027,-70.697375,0.0,500.753943393885,500.753943393885,309109,1,45
14109.0,3493.0,-33.466868,-70.75229300000001,0.0,546.6582986823049,546.6582986823049,309117,1,11
15108.0,711.0,-33.40916,-70.571122,522.6583796627987,843.8033238743618,1366.4617035371605,309123,0,36
15103.0,741.0,-33.421403999999995,-70.60211,2724.132599560081,843.8033238743618,3567.935923434443,309124,0,47
14109.0,8199.0,-33.489035,-70.742972,249.67590931534366,843.8033238743618,1093.4792331897054,309130,1,19
15160.0,2178.0,-33.384094,-70.536,1557.888081208439,843.8033238743618,2401.691405082801,309132,0,22
14201.0,1515.0,-33.22744,-70.70857,678.7073413691477,843.8033238743618,1522.5106652435095,309133,1,1
14158.0,6074.0,-33.383676,-70.610075,1753.3993999195443,843.8033238743618,2597.202723793906,309143,0,2
15128.0,6494.0,-33.512474,-70.529083,1400.171258748049,1359.14410366403,2759.315362412079,309151,1,5
16106.0,2552.0,-33.484215,-70.651864,1371.50960012507,1371.50960012507,2743.01920025014,309160,0,5
13135.0,3494.0,-33.468804999999996,-70.655107,192.84372376803736,843.8033238743618,1036.6470476423992,309163,0,7
15108.0,1206.0,-33.4172794,-70.56345259999999,2625.6492592346817,843.8033238743618,3469.4525831090436,309165,0,35
14201.0,1328.0,-33.288604736328104,-70.6663513183594,4871.963053399512,843.8033238743618,5715.766377273874,309167,1,6
14107.0,1414.0,-33.440587699999995,-70.6923036,0.0,314.44077157914586,314.44077157914586,309171,0,0
13101.0,2046.0,-33.450359000000006,-70.64624,379.99744311588944,843.8033238743618,1223.8007669902513,309173,0,9
13159.0,5935.0,-33.391637,-70.642909,0.0,426.5929819154811,426.5929819154811,309183,1,29
16106.0,5452.0,-33.504446,-70.65659699999999,602.5574839660496,843.8033238743618,1446.3608078404113,309186,0,1
15128.0,133.0,-33.517631,-70.607479,175.17021837364925,843.8033238743618,1018.973542248011,309193,0,18
14109.0,3486.0,-33.467352000000005,-70.752775,0.0,590.5716960427158,590.5716960427158,309194,1,21
16403.0,4556.0,-33.72432,-70.74113,267.62486086163995,843.8033238743618,1111.4281847360016,309199,1,1
15151.0,7664.0,-33.485286,-70.580957,0.0,432.6493855792486,432.6493855792486,309208,0,40
16403.0,4556.0,-33.7314491271973,-70.7416305541992,267.62486086163995,843.8033238743618,1111.4281847360016,309209,1,0
15152.0,5296.0,-33.4675299,-70.55508,0.0,302.85887386875686,302.85887386875686,309220,0,44
13101.0,211.0,-33.436099,-70.653993,913.0607289969029,913.0607289969029,1826.1214579938057,309229,1,7
15105.0,6.0,-33.453328000000006,-70.622078,860.9128901075953,860.9128901075953,1721.8257802151907,309242,0,10
13101.0,2037.0,-33.4532799,-70.6616516,504.7100654629816,843.8033238743618,1348.5133893373434,309250,0,8
16401.0,3462.0,-33.585744,-70.712334,0.0,608.8249242963601,608.8249242963601,309254,1,30
13101.0,583.0,-33.447379,-70.634401,71.9767376033298,843.8033238743618,915.7800614776916,309255,0,7
15132.0,1816.0,-33.440422,-70.554895,346.7170845222657,843.8033238743618,1190.5204083966275,309256,0,24
14109.0,293.0,-33.49655,-70.750687,0.0,648.52182480545,648.52182480545,309262,1,36
14111.0,1984.0,-33.436724,-70.75407,0.0,221.57271617199208,221.57271617199208,309266,0,8
13134.0,831.0,-33.4552735,-70.6716022,270.20408958992005,843.8033238743618,1114.0074134642819,309267,0,0
14109.0,8334.0,-33.486439000000004,-70.73581,0.0,762.5364740268188,762.5364740268188,309268,1,15
15105.0,1849.0,-33.441408,-70.588174,511.55820341775177,843.8033238743618,1355.3615272921136,309271,1,40
15152.0,8502.0,-33.4903,-70.574579,632.0080275663599,843.8033238743618,1475.8113514407216,309277,0,8
14201.0,1576.0,-33.20332,-70.67336999999999,49.93680897113908,843.8033238743618,893.7401328455009,309279,1,3
16301.0,3793.0,-33.59584,-70.57428,0.0,747.3683776420355,747.3683776420355,309285,1,12
13101.0,1922.0,-33.448113,-70.65391600000001,778.5451554356845,843.8033238743618,1622.3484793100463,309289,0,7
14157.0,6420.0,-33.466402,-70.710786,0.0,394.6241699030746,394.6241699030746,309290,1,55
14109.0,3339.0,-33.481306,-70.730315,0.0,387.6506621467554,387.6506621467554,309297,1,20
14111.0,6583.0,-33.451816,-70.84907700000001,605.5296930351901,843.8033238743618,1449.3330169095518,309301,1,13
15128.0,7660.0,-33.530177,-70.559342,329.752608340466,843.8033238743618,1173.5559322148276,309304,1,10
14158.0,89.0,-33.344066999999995,-70.67660500000001,864.3787052793658,864.3787052793658,1728.7574105587316,309305,1,6
15108.0,1086.0,-33.417190000000005,-70.55155500000001,1539.7562112226217,843.8033238743618,2383.5595350969834,309307,1,51
13167.0,2337.0,-33.4123849,-70.661532,0.0,711.1491394510348,711.1491394510348,309321,0,4
14114.0,224.0,-33.383287,-70.727769,258.2811740222074,843.8033238743618,1102.0844978965692,309324,1,13
14114.0,1622.0,-33.349391,-70.745237,0.0,322.60349288365165,322.60349288365165,309336,1,8
15105.0,45.0,-33.454938,-70.592292,364.6400548267936,843.8033238743618,1208.4433787011553,309337,0,9
14107.0,2410.0,-33.4349658,-70.69027009999999,0.0,671.9424333663628,671.9424333663628,309346,0,1
15105.0,5411.0,-33.456576,-70.618569,686.7184866845199,843.8033238743618,1530.5218105588817,309349,0,22
15160.0,2187.0,-33.384257,-70.538494,2583.2471603402532,843.8033238743618,3427.0504842146147,309353,1,28
15103.0,1342.0,-33.424831,-70.597868,884.4959095477876,884.495947038757,1768.9918565865446,309365,0,9
15103.0,3925.0,-33.442163,-70.607156,1114.3001804440355,1114.3001804440355,2228.600360888071,309366,0,7
15105.0,5633.0,-33.460101,-70.600964,834.8512302099232,843.8033238743618,1678.6545540842849,309368,0,11
13159.0,6907.0,-33.382371,-70.653669,0.0,378.7001805939994,378.7001805939994,309376,1,36
13135.0,3678.0,-33.473842,-70.63785,1284.1413949414934,843.8033238743618,2127.944718815855,309387,1,75
15105.0,6318.0,-33.454009899999996,-70.61868,0.0,568.3973997763288,568.3973997763288,309389,0,55
14114.0,1622.0,-33.349043,-70.745553,0.0,325.69064926485834,325.69064926485834,309405,1,7
